,Element ID,Centroid Z,Normal Factor
119,8236,9500.000000000002,1
120,8237,5499.999999999998,1
121,8238,6500.000000000002,1
122,8239,7500.000000000001,1
123,8240,8500.000000000002,1
124,8241,9500.000000000002,1
125,8242,5500.000000000004,1
126,8243,6500.000000000002,1
127,8244,7500.000000000002,1
128,8245,8500.000000000002,1
129,8246,9500.000000000005,1
130,8247,5499.999999999998,1
131,8248,6500.000000000008,1
132,8249,7499.999999999994,1
133,8250,8500.000000000004,1
134,8251,9500.0,1
135,8252,5500.0000000000055,1
136,8253,6499.9999999999945,1
137,8254,7500.000000000009,1
138,8255,8499.999999999998,1
139,8256,9500.0,1
140,8257,5499.999999999998,1
141,8258,6500.000000000001,1
142,8259,7500.000000000004,1
143,8260,8499.999999999995,1
144,8261,9500.000000000004,1
145,8262,5499.999999999999,1
146,8263,6500.000000000002,1
147,8264,7499.9999999999945,1
148,8265,8500.000000000004,1
149,8266,9499.999999999996,1
150,8267,5499.510781479902,1
151,8268,5499.510781479909,1
152,8269,5499.5107814799085,1
153,8270,5499.510781479908,1
154,8271,5499.510781479894,1
155,8272,5499.510781479908,1
156,8273,5499.510781479908,1
157,8274,5499.510781479901,1
158,8275,5499.510781479907,1
159,8276,5499.510781479904,1
160,8277,5499.510781479911,1
161,8278,5499.510781479895,1
162,8279,5501.9285693254515,1
163,8280,5501.928569325441,1
164,8281,5501.9285693254415,1
165,8282,6499.507892502689,1
166,8283,6499.50789250268,1
167,8284,6499.50789250269,1
168,8285,6499.507892502683,1
169,8286,6499.507892502695,1
170,8287,6499.507892502683,1
171,8288,6499.507892502685,1
172,8289,6499.507892502689,1
173,8290,6499.507892502689,1
174,8291,6499.507892502689,1
175,8292,6499.5078925026855,1
176,8293,6499.507892502694,1
177,8294,6501.884946329381,1
178,8295,6501.884946329395,1
179,8296,6501.884946329386,1
180,8297,7499.504969202283,1
181,8298,7499.504969202289,1
182,8299,7499.5049692022785,1
183,8300,7499.504969202285,1
